0,1,2,3,4,5,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_correct,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceA_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceB_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceC_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceD_probs
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.104725875,0.7678034,0.10847313,0.018997643
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.017008489,0.9694039,0.0080656875,0.005521848
How many keys are on a Standard piano?,20,54,88,100,C,True,0.0035389545,0.03716598,0.95478636,0.004508745
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.010942437,0.0035042502,0.0043867384,0.98116654
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.47128558,0.3394543,0.08286253,0.10639759
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,True,0.23267472,0.22376108,0.46092492,0.082639284
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.74144787,0.24835393,0.00531804,0.004880108
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,True,0.078319274,0.20393983,0.44544554,0.2722954
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.5930588,0.14762402,0.1397676,0.119549565
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.00055187795,0.9978187,0.0010975403,0.00053177343
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.9297197,0.03426423,0.016569098,0.019447057
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.079206035,0.8889324,0.021908972,0.009952598
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.7166279,0.031119606,0.09967356,0.15257889
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.036993098,0.21371378,0.3468917,0.40240142
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.21478935,0.21902569,0.2462572,0.31992778
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.023321927,0.04443046,0.087331094,0.84491646
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.0023860303,0.98927736,0.0063853483,0.0019512285
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.99184716,0.0018413638,0.0041333996,0.0021781488
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.19215089,0.7964433,0.009345018,0.0020608627
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.26385027,0.39454198,0.31578743,0.025820352
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,True,0.006249005,0.0043625087,0.9494281,0.03996048
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.0014881371,0.99563867,0.0013107138,0.0015626032
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.040315405,0.9504066,0.004358484,0.0049195546
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,True,0.0003460047,0.0020663969,0.24738918,0.7501984
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.7214818,0.026589753,0.008366837,0.24356154
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.016564855,0.08816044,0.27368307,0.6215916
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.005035023,0.99383825,0.00070442125,0.00042227548
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,True,0.046860427,0.14604172,0.78335017,0.023747709
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.00030802115,0.0006270999,0.9986431,0.00042183805
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.90135944,0.0477703,0.035361473,0.015508745
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,True,0.07304689,0.075365655,0.34848726,0.5031001
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.0041927337,0.9924234,0.0022442087,0.001139533
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.26677123,0.12900214,0.25356248,0.35066417
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.9824295,0.009783072,0.0061460515,0.0016413144
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.014144662,0.0118183065,0.9724377,0.0015994338
Which of these are not legumes?,beans,peas,radishes,peanuts,C,True,0.0011897421,0.002236885,0.9738488,0.0227245
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.045739505,0.3237571,0.43566284,0.19484048
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.284021,0.45742396,0.20218931,0.05636569
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,True,0.0016935255,0.99407476,0.0030308517,0.0012008895
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,True,0.14823249,0.7099455,0.096080676,0.04574126
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,True,0.056444906,0.19778316,0.3918053,0.3539666
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,True,0.12862991,0.1062222,0.14182523,0.62332267
How many eyes does a Giraffe have?,one,two,three,four,B,True,0.034531333,0.36123306,0.26222706,0.3420086
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.58693314,0.13096249,0.14105214,0.14105214
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.03350405,0.18907335,0.36444843,0.41297418
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.99503654,0.002219564,0.0019208725,0.00082293607
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.00065901823,0.00061547343,0.003162476,0.99556303
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.98902965,0.0041865646,0.0021133763,0.0046704505
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,True,0.00901156,0.026486447,0.9264135,0.038088575
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.29344442,0.20011172,0.102207065,0.4042368
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.07394461,0.7887929,0.06474806,0.07251439
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.0017635947,0.0014967433,0.99554634,0.0011933079
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.09824305,0.078020826,0.2842757,0.5394605
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.5342293,0.017580014,0.4428916,0.005299136
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,True,0.0021990421,0.003997536,0.9896951,0.0041083517
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.08517331,0.78018564,0.028641148,0.1059999
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.07914738,0.7421809,0.12796803,0.05070372
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.002570265,0.009738045,0.9855775,0.0021142424
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.07059957,0.04366537,0.1177711,0.767964
In American football how many points is a touchdown worth?,two,three,six,seven,C,True,0.045955136,0.2654886,0.51980144,0.16875482
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,True,0.9782737,0.002913582,0.008563493,0.01024916
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.16368726,0.10776888,0.6575907,0.070953175
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.012339157,0.9802207,0.0029886118,0.004451524
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.17692661,0.27083677,0.25244763,0.29978898
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.0054558087,0.029378837,0.24217235,0.7229931
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.039755896,0.047396075,0.5236812,0.38916683
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.38520846,0.26064506,0.18847038,0.1656761
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,True,0.24445067,0.13982894,0.18669611,0.42902428
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,False,0.25302425,0.41392004,0.21306778,0.11998799
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.0812017,0.76442486,0.041636094,0.112737395
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.5133168,0.11014864,0.039893195,0.3366414
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.0011322101,0.0056606946,0.0033018542,0.9899052
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.00405003,0.97946405,0.0149305845,0.0015553383
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,True,0.040569615,0.09694203,0.44303307,0.4194553
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.8380587,0.02073596,0.03873987,0.10246545
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,True,0.0103410855,0.08794837,0.034039825,0.8676708
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.0539546,0.7361429,0.20203793,0.007864522
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.0045533692,0.9909657,0.0024563586,0.0020244957
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.16956179,0.8281173,0.0016558445,0.00066511304
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,False,0.038349006,0.34046844,0.61171097,0.009471537
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.9974867,0.0007918106,0.00067463104,0.0010469318
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.0061917175,0.0072247265,0.015997482,0.970586
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.1851216,0.6851287,0.027515871,0.102233864
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.9095616,0.004626093,0.0823204,0.0034919581
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.018389836,0.8757488,0.02503793,0.08082342
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,True,0.047617152,0.26662663,0.046152126,0.63960403
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.05512609,0.5354249,0.397894,0.011555056
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.96509427,0.0063521178,0.02350897,0.0050446056
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,True,0.08357523,0.40657905,0.46071443,0.04913134
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,True,0.7120465,0.041446075,0.12373513,0.12277221
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.2650476,0.7261248,0.007431225,0.0013962857
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.0090449685,0.063030265,0.016061537,0.9118632
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,True,0.0036534984,0.17880756,0.006732949,0.81080604
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,True,0.57209593,0.32724625,0.08371613,0.016941655
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.013738997,0.030481298,0.9408661,0.014913541
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.0020380435,0.9917691,0.0041981605,0.0019947244
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,True,0.0902209,0.2540211,0.009621304,0.6461367
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,True,0.28614187,0.70820796,0.0038946848,0.0017554722
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,True,0.0030630187,0.00058573025,0.9929208,0.0034304182
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.07344652,0.16812074,0.51381844,0.24461424
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,True,0.12610741,0.15211457,0.55208194,0.16969606
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.99624276,0.002469439,0.0007939183,0.00049391884
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,True,0.00056806096,0.0034527155,0.9915975,0.004381724
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,True,0.24198195,0.17634758,0.3534597,0.22821073
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.42716247,0.053884987,0.45471206,0.064240456
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.0029037963,0.002067159,0.9942179,0.0008110936
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,True,0.006256887,0.015915232,0.7773949,0.20043294
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.17696431,0.0839192,0.09180788,0.6473086
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.9921037,0.0035226115,0.002977946,0.0013957354
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,True,0.14843908,0.14164156,0.448381,0.26153833
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.7623634,0.007894062,0.20599039,0.023752157
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.21575895,0.51757884,0.12293575,0.14372645
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,True,0.028031195,0.072707385,0.050757937,0.84850353
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.027583983,0.05726582,0.902814,0.01233632
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,False,0.50739217,0.45839062,0.01637393,0.017843299
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.00090277864,0.9977818,0.0007268212,0.0005885978
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.9960537,0.002337574,0.0008482684,0.00076038286
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.99780256,0.00091701443,0.0008480997,0.00043232174
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.0006263856,0.0008511658,0.0010167244,0.9975057
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.08290169,0.5322059,0.26141074,0.12348169
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.9974687,0.00076893566,0.0008089916,0.0009532251
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.00048687618,0.9975024,0.0013708223,0.0006399866
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.056876116,0.92152673,0.004250878,0.017346235
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,True,0.033466768,0.2705337,0.14090036,0.5550991
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.004711816,0.99002445,0.0027807748,0.0024829526
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,True,0.20279917,0.0027175103,0.14493403,0.64954925
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.3860848,0.06868251,0.1881627,0.35707006
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,True,0.00062259275,0.0006458154,0.992919,0.005812578
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.0012145794,0.99466467,0.003026733,0.0010940711
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.7502901,0.11964422,0.053717628,0.07634814
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.04087242,0.04722799,0.33429304,0.57760656
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.00901349,0.06582525,0.07816942,0.84699184
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,True,0.72862774,0.17038114,0.020508727,0.08048235
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,True,0.8767391,0.06840379,0.035487417,0.01936969
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.9563424,0.036506522,0.003134322,0.0040166965
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.008938096,0.8958245,0.0715503,0.023687134
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,True,0.14746335,0.02696018,0.6208439,0.20473258
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.0025680882,0.9944066,0.001521542,0.0015038155
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,True,0.0047347504,0.030814206,0.94743377,0.017017221
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,True,0.94424975,0.010206726,0.012852209,0.032691315
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.25574145,0.13582326,0.23194742,0.37648782
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.1584414,0.4656852,0.2018596,0.17401384
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.0010697391,0.9956067,0.0029421293,0.00038142723
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.17473763,0.39071295,0.11063698,0.32391238
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.026562188,0.86260545,0.043793645,0.06703869
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,True,0.0022371018,0.0036811605,0.0048011383,0.98928064
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,False,0.28692365,0.26953983,0.32895958,0.11457704
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,False,0.17393409,0.24148355,0.5274486,0.057133757
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,True,0.094454415,0.0068155793,0.8288111,0.0699189
Backgammon is a how many player game?,Two,Three,Four,Six,A,True,0.38719758,0.24041644,0.32099807,0.051387962
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.13993445,0.2524007,0.43952975,0.1681351
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.48058262,0.14429708,0.32013702,0.05498335
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,True,0.0053668884,0.2143796,0.014250767,0.7660028
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,True,0.22313532,0.17651457,0.569796,0.030554049
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,True,0.58478975,0.21937522,0.037825037,0.15801004
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,True,0.017835516,0.5591984,0.029520888,0.3934452
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.1277198,0.845953,0.011073184,0.015253955
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,True,0.14542548,0.50363475,0.28251347,0.06842632
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.152175,0.35381743,0.14019017,0.35381743
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,True,0.9503057,0.022524334,0.019800158,0.0073699336
