0,1,2,3,4,5,/home/incoming/LLM/llama3/llama3-8b-instruct_correct,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceA_probs,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceB_probs,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceC_probs,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceD_probs
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.99952626,0.00034527236,0.00010519934,2.3216673e-05
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.00017932961,0.99871576,0.00032599492,0.0007789723
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.0043699956,0.9850878,0.005926593,0.0046156356
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.00010840787,0.00050520437,8.9873276e-05,0.99929655
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.03279801,0.6930826,0.25697058,0.017148837
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.0039107758,0.991176,0.0003588194,0.0045543355
How many keys are on a Standard piano?,20,54,88,100,C,True,0.00035338863,0.0019942778,0.9973738,0.00027846356
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.002895105,0.0015196652,0.00046347175,0.9951218
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.94207036,0.029122688,0.0072492096,0.021557769
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,False,0.9552959,0.03385807,0.008832405,0.0020135753
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.92647266,0.055639006,0.0035430158,0.014345205
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,False,0.8796296,0.028946185,0.07837713,0.013047068
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.8100142,0.004704946,0.17793651,0.007344316
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,8.251151e-05,0.99977106,8.513071e-05,6.1437226e-05
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.98980695,0.0020579877,0.0020863176,0.0060487627
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,True,0.6836899,0.07290981,0.19741674,0.045983642
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.9819854,0.0016868742,0.0015908738,0.014736946
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.013872944,0.06592609,0.52261585,0.39758518
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.11083925,0.07707659,0.71155727,0.10052683
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.009692071,0.00535247,0.21802057,0.7669349
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.00016926006,0.9995197,0.00023407816,7.688985e-05
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.99958295,0.00019944971,0.00016861086,4.8972808e-05
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.0006620102,0.99618393,0.0029095383,0.0002444931
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.12295442,0.7590944,0.10850689,0.009444263
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,True,0.002679159,0.0013899293,0.9957255,0.00020538757
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,6.592034e-05,0.9998896,2.082394e-05,2.3596616e-05
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.0016221809,0.9978934,0.00047024107,1.4110198e-05
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,True,0.00029859302,0.00051391113,0.002330339,0.99685717
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,True,0.3646615,0.0033980042,0.0018619526,0.63007855
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.005606563,0.0031205222,0.014656374,0.97661656
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.0009881024,0.9982461,0.00023699806,0.0005288931
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,True,0.040518805,0.038663313,0.6513909,0.26942697
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.0013388748,0.0008411257,0.997359,0.00046089882
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.9996612,0.00010692261,7.9769125e-05,0.00015219045
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,True,0.113236725,0.07197764,0.23972213,0.5750635
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.00025245105,0.9989104,9.94422e-05,0.0007376599
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,True,0.073155284,0.11330513,0.792662,0.020877628
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.9995511,0.00025910907,0.00013896223,5.0773077e-05
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.000115669136,6.1913226e-05,0.99967647,0.00014593417
Which of these are not legumes?,beans,peas,radishes,peanuts,C,True,0.00298118,0.0048106625,0.98737866,0.0048294915
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.018574392,0.43447033,0.44131225,0.10564297
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.5623193,0.05546008,0.32544544,0.056775283
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,True,0.00026559885,0.998899,0.0005230732,0.0003123413
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,True,0.13141291,0.7894315,0.042663526,0.036492046
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,False,0.101010725,0.17249754,0.21551687,0.5109749
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,False,0.92329866,0.007104762,0.011713772,0.05788287
How many eyes does a Giraffe have?,one,two,three,four,B,True,0.030677468,0.9106453,0.030054748,0.028622484
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.9986744,0.0006345119,0.00043780002,0.0002533792
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,True,0.3018915,0.5319098,0.01439814,0.15180059
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.99948007,0.00023043998,0.0002683613,2.1207828e-05
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.00043442688,0.000478992,0.00033439032,0.99875224
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.9975817,0.0016829841,0.00040643552,0.00032882026
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,True,0.002787478,0.0008468185,0.99629515,7.0536815e-05
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.89349514,0.09163352,0.009215826,0.00565557
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,True,0.0009866946,0.00075948593,0.001430035,0.9968238
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.0013990649,0.0002279454,0.9983626,1.0312978e-05
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.93892044,0.014256753,0.020906147,0.025916686
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.7312224,0.004812805,0.2566832,0.007281542
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,True,0.0012988152,0.00040709702,0.99823004,6.397328e-05
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.3160599,0.03477506,0.005699091,0.643466
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.0020007305,0.9967,0.00024082731,0.0010584373
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.0021097027,0.005757212,0.9911747,0.0009583757
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,True,0.014485791,0.0023099615,0.9804504,0.0027538834
In American football how many points is a touchdown worth?,two,three,six,seven,C,True,0.023438588,0.022278063,0.9435942,0.010689132
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,True,0.84711784,0.009210604,0.020675493,0.122996055
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.99794453,0.00090645987,0.00067230937,0.00047673873
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.005454561,0.9879885,0.002156999,0.0044000177
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,True,0.03497386,0.8880037,0.015641278,0.06138104
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.040020473,0.02417901,0.028489837,0.90731066
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,True,0.09633368,0.016740285,0.02157908,0.86534697
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,True,0.17009568,0.1415662,0.012963561,0.67537457
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,True,0.00012385554,8.973405e-05,8.7313616e-05,0.9996991
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,True,0.616844,0.17811486,0.119580664,0.08546045
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.44305247,0.04403983,0.022493344,0.49041435
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,True,0.0019782647,0.00066263566,0.00023397391,0.9971251
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.0002237764,0.00025110765,9.130111e-05,0.9994338
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.00036116416,0.99960333,2.496457e-05,1.0498649e-05
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,True,0.031052021,0.05962099,0.5525645,0.35676247
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,True,0.004293862,0.020645535,0.0071349056,0.96792567
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,True,0.00017315937,0.00011245709,0.00085565617,0.9988587
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.032771032,0.80489904,0.07815435,0.084175535
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.0001593557,0.9997688,3.548768e-05,3.640027e-05
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.002026731,0.9978898,6.351581e-05,1.9927667e-05
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,True,0.002116652,0.9944396,0.0031160132,0.00032778454
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.99985385,8.480584e-05,5.2554395e-05,8.659233e-06
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.002711595,0.00074130885,0.0005075073,0.9960396
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.01434979,0.97124535,0.0010293935,0.013375476
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.9714012,0.0044114715,0.016136492,0.008050795
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.0043468634,0.97224784,0.002667584,0.020737724
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,False,0.08293852,0.5041063,0.07976119,0.33319393
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.1364114,0.80047596,0.052797113,0.010315462
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.9517843,0.008043795,0.031198489,0.008973502
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,True,0.24215145,0.036990352,0.69523567,0.025622468
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,True,0.69947076,0.033229865,0.16292545,0.10437397
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.003208376,0.9962978,0.00016480619,0.00032903906
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.015915766,0.07592987,0.011598826,0.8965555
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,True,0.0014848205,0.019789226,0.0026161405,0.97610986
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,True,0.9467212,0.04274911,0.0056957677,0.0048339353
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.0016205384,0.0012920059,0.99688303,0.00020442501
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.0012415608,0.998069,0.0004358288,0.00025372065
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,True,0.00088523806,0.0011016965,0.00032061196,0.99769247
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,True,0.012589211,0.98458004,0.0011664138,0.0016642968
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,True,0.00036966917,8.6105836e-05,0.9994418,0.00010245312
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,True,0.92403215,0.011631848,0.04156192,0.022774054
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,False,0.0021010288,0.005492396,0.36741412,0.6249925
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.99972516,0.00018923129,7.0023394e-05,1.5468715e-05
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,True,0.00016543553,0.0004871927,0.9981509,0.0011964298
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,True,0.016635578,0.0056599705,0.9630809,0.01462361
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,True,0.99439645,0.001055991,0.0033298165,0.0012178145
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.0008095762,0.00091737,0.9981895,8.351502e-05
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,True,0.0008092202,0.00059551734,0.9977506,0.0008447492
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.011739018,0.005523502,0.0054378673,0.9772996
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.99888676,0.000421941,0.0006139205,7.744384e-05
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,False,0.3464516,0.14498778,0.22021803,0.28834262
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.9874206,0.0037175498,0.0057130465,0.0031488873
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.12149028,0.6145732,0.10975732,0.1541792
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,True,0.006964072,0.009820917,0.11964325,0.8635717
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.0067039547,0.013177079,0.9795298,0.0005892275
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,True,0.0726469,0.91668785,0.003185654,0.0074795545
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,9.13385e-05,0.9998431,3.0120242e-05,3.5351954e-05
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.99994075,4.9326387e-05,6.7840374e-06,3.1379707e-06
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.99991286,5.666196e-05,2.7199983e-05,3.3207446e-06
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,3.6904592e-05,6.604704e-05,4.037375e-05,0.9998567
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.08372649,0.7346766,0.09487454,0.08672235
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.9998568,5.800241e-05,7.454934e-05,1.0658874e-05
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.00022689538,0.99960357,8.902721e-05,8.058663e-05
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,False,0.01020792,0.033733,0.0005669631,0.9554921
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,False,0.08076659,0.64276683,0.02278126,0.25368533
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.0017660436,0.99692875,0.0009829513,0.00032224922
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,True,0.00014062483,7.903761e-05,5.453431e-05,0.99972576
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.8918658,0.014931483,0.06385385,0.029348845
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,True,0.0012722632,0.0010465352,0.9971089,0.0005723351
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.0019440103,0.99529004,0.0010164493,0.0017494198
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.99615943,0.00094641227,0.000986037,0.001908075
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.0012817305,0.00047894768,0.0015280499,0.99671125
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.0002683316,0.00029355567,6.8644586e-05,0.99936944
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,True,0.9991906,0.0004992657,7.473649e-05,0.00023537624
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,True,0.9985245,0.0010812888,0.00015853684,0.00023567918
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.9975321,0.0021232343,0.00024602236,9.85322e-05
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.48272294,0.5138559,0.001060085,0.0023611065
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,True,0.008069349,0.0017726009,0.9889726,0.0011854284
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.00196189,0.9946827,0.0010750269,0.0022802814
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,True,0.0042297198,0.0034387375,0.9914484,0.00088314083
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,True,0.983263,0.0065224604,0.0043448955,0.005869579
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.98613316,0.004374633,0.003741822,0.005750347
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,True,0.7259809,0.21127248,0.008909633,0.053837012
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,4.069399e-05,0.9999448,1.0189062e-05,4.3865425e-06
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.46046537,0.098422445,0.01856541,0.42254677
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.00027908798,0.99961036,4.2135984e-05,6.839345e-05
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,True,0.00022690855,3.7625126e-05,7.395475e-05,0.99966156
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,False,0.016451985,0.13828991,0.011263189,0.8339949
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,True,0.11255412,0.84476554,0.040923946,0.0017564204
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,True,0.0060621933,0.0012364296,0.9842849,0.008416521
Backgammon is a how many player game?,Two,Three,Four,Six,A,True,0.99663925,0.0013043659,0.0014579701,0.0005983497
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,True,0.3041852,0.3967323,0.034801763,0.26428068
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,True,0.08797709,0.0035889426,0.9060619,0.0023721461
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,True,0.0038538473,0.015182837,0.0003929271,0.9805704
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,True,0.30116704,0.011230156,0.6840135,0.0035893733
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,True,0.61222374,0.35850462,0.0033017134,0.025969988
