0,1,2,3,4,5,C:/Users/HP/Desktop/qwen/qwenModel_correct,C:/Users/HP/Desktop/qwen/qwenModel_choiceA_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceB_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceC_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceD_probs
What was the revenue for flat screen televisions sold in Australia in the past 12 months (as of 2013)?,$120 million annual Revenue,$1.2 billion annual Revenue,$12 billion annual Revenue,$120 billion annual Revenue,B,True,0.10564162,0.76549387,0.10984991,0.01901463
What native empire controlled Large areas of South African Territory during the 19th century?,Hutu,Zulu,Aztec,Masai,B,True,0.01700795,0.9693732,0.008096999,0.0055216732
How many keys are on a Standard piano?,20,54,88,100,C,True,0.003526857,0.036750693,0.9552466,0.0044758143
The most important consideration in designing successful messages to be transmitted through graphic communications is knowledge and understanding of,current technologies,the capabilities of the designer,the limitations of the printer,the nature of the audience,D,True,0.01098417,0.0035176154,0.004429347,0.9810689
Which one of these world leaders was assassinated?,Indira Gandhi,Ferdinand Marcos,Golda Meir,Neville Chamberlain,A,True,0.4710894,0.33931297,0.08282804,0.10676956
Which of these candy bars was named for a baseball player?,Baby Ruth,Clark Bar,Reggie Bar,Butterfinger,C,True,0.2313461,0.22510593,0.46008664,0.083461344
The common term for someone who has difficulty seeing objects in the distance is what?,farsighted,nearsighted,hindsighted,hypermetropic,B,False,0.74443316,0.245488,0.0052361777,0.004842673
Where did jazz great Sun Ra claim he was born?,Atlantis,Mount Olympus,Saturn,in a saxophone,C,True,0.0783687,0.20486723,0.44747117,0.2692929
By what name is Bob Keeshan better known?,Bozo the Clown,Pee Wee Herman,Captain Kangaroo,Buffalo Bob,C,False,0.59292394,0.14874801,0.13973582,0.11859225
Where would you typically find a bailiff?,grocery store,courtroom,football stadium,doctor's office,B,True,0.00054865674,0.9978242,0.0010932673,0.0005338577
Girls of what religious community traditionally wear bonnets?,Amish,Sikh,Roman Catholic,Christian,A,True,0.9301045,0.03414477,0.016446961,0.019303702
What New Age musician released a 1998 album titled 'King of the Pan3Flute'?,Zamfir,Yanni,Vangelis,Kenny G,A,False,0.07892772,0.8892759,0.021917438,0.009878963
Which of these is a fish?,sea horse,sea cow,sea snake,sea lion,A,True,0.71564114,0.031076755,0.100316994,0.15296514
How many airplanes are in the air worldwide right now (as of 2014)?,"5,000","20,000","80,000","320,000",B,False,0.037210073,0.21496728,0.34621096,0.40161175
Reindeer herding as an economic activity of the Sami in Norway is an example of which of the following types of diffusion?,Stimulus,Hierarchical,Relocation,Contagious,A,False,0.21470384,0.21808493,0.24615917,0.32105207
"When cool air flows from a high mountain region to a region of lower elevation, the air will",increase in moisture content,"condense, forming large amounts of dew",undergo adiabatic warming,undergo adiabatic cooling,C,False,0.023422915,0.044622853,0.0866874,0.8452668
In Greek mythology what is the name of Zeus' father?,Apollo,Cronus,Prometheus,Hercules,B,True,0.0024000963,0.98929566,0.0063605714,0.0019436572
What disease does a carcinogen cause?,cancer,influenza,emphysema,heart disease,A,True,0.99191016,0.0018271504,0.004101494,0.0021613354
Who sang lead vocals for the band Big Brother and the Holding Company?,Grace Slick,Janis Joplin,Mama Cass,Karen Carpenter,B,True,0.19214778,0.7964304,0.009344867,0.0020769928
Which Pope immediately preceded John Paul II?,John XXIII,Paul VI,John Paul I,Hank II,C,False,0.26438838,0.39227003,0.31766996,0.025671666
Which of these is not a spice?,dill,aniseed,cucumber,cayenne,C,True,0.0062268353,0.004347032,0.9497626,0.03966348
Which of the following protocols is used to transport HTML pages from Web servers to Web browsers?,BOOTP,HTTP,SNMP,SMTP,B,True,0.0014881389,0.9956399,0.001318418,0.001553476
What is the correct spelling of New Mexico's largest city?,Albuqerque,Albuquerque,Albequerque,Santa Fe,B,True,0.04046386,0.9501875,0.0043916553,0.004956996
Which of the following best defines federalism?,A government in which the political leader is also the religious leader,The concentration of government power in the hands of a small group of people,The division of national power into different branches of government,The division of a country's power into national and subnational units,D,True,0.00034466197,0.0020583777,0.25030982,0.7472871
What sport is known as 'The Sport of Kings'?,polo,archery,yachting,horse racing,D,False,0.72302544,0.026439277,0.00835205,0.2421832
Which of the following is matched with its correct function?,Ovule ..... production of pollen,Vascular cambium ..... formation of apical meristem,Xylem ..... transport of sugars,Guard cell ..... regulation of transpiration rate,D,True,0.016426116,0.08776421,0.27458993,0.6212198
Which of the following protocols is usually associated with hyperinflation?,A rapid decrease in total spending,A rapid increase in money supply,A slow increase in exports,A slow increase in labor productivity,B,True,0.0050350223,0.993838,0.0007030467,0.0004239281
In which century was the greatest number of chemical elements discovered?,17th,18th,19th,20th,C,True,0.047160972,0.14697836,0.7822391,0.023621574
"The term ""Cold War"" refers to the",race between the United States and the Soviet Union to claim ownership of Antarctica,contest between the United States and the European Union for economic domination in the West,struggle between the United States and the Soviet Union to gain political hegemony in world affairs,competition between the Soviet Union and China for the resources of the Pacific Rim,C,True,0.00030862313,0.0006270995,0.9986425,0.0004218378
Which of the following articles of clothing has a hood?,Parka,kilt,lederhosen,sarong,A,True,0.901429,0.047773987,0.03522633,0.015570646
Which of these measurements is equal to one square foot?,50 square inches,77 square inches,100 square inches,144 square inches,D,True,0.072496705,0.07509075,0.34721613,0.50519645
Which of the following is a disorder in ruminants that is characterized by an excessive accumulation of gas in the rumen?,Agalactia,Bloat,Bovine pleuropneumonia,Grass tetany,B,True,0.0041602044,0.992447,0.0022486497,0.0011440204
"_Whenever the mood strikes her_, Angela takes a short walk around the block. In the sentence above, the underlined portion can best be described as",an adjective clause,a relative clause,a subordinate clause,an independent clause,C,False,0.26653945,0.12838756,0.25334218,0.35173076
"What term is used to describe a""group of geese?",gaggle,gang,gander,grist,A,True,0.9825013,0.0097456435,0.0060986686,0.0016543083
If you dial '411' on a telephone who are you calling?,the police,the White House,directory assistance,Moviefone,C,True,0.014198265,0.011863094,0.9723174,0.0016212508
Which of these are not legumes?,beans,peas,radishes,peanuts,C,True,0.0011950693,0.0022425165,0.9734446,0.023117883
"In 1989 scientists from Norway discovered that there are far more viruses in oceans lakes, and streams than previously believed. How many viruses did they find that a milliliter of natural water might contain?",up to 250,up to 25000,up to 2500000,up to 250000000,D,False,0.045832172,0.32314828,0.43654546,0.19447406
Which company holds an annual self-named 'Bake-Off'?,Betty Crocker,Duncan Hines,Pillsbury,Keebler,C,False,0.28551188,0.45624667,0.20245823,0.05578311
Which of the following fiscal policy actions is most expansionary?,Increasing both government spending and taxes,Increasing government spending and decreasing taxes,Decreasing government spending and increasing taxes,Decreasing both government spending and taxes,B,True,0.0016934895,0.99405366,0.0030426495,0.0012102824
Which of the following steps should be taken first to effectively present new information to coworkers?,Analyzing the audience,Determining the objective,Creating three to five key messages,Choosing a communication tool,B,True,0.15093748,0.7061548,0.09669418,0.0462135
What is the name of the character Played by Woody Allen in the 1967 James Bond film 'Casino Royale'?,Dr Evil,Q,Little Jimmy Bond,M,C,True,0.056653313,0.19773948,0.39171878,0.35388842
Which of the following is generally the first step taken in a large-scale commercial construction venture?,Filing applications for building permits and variances,Ordering the materials needed for the building foundation,Drafting a contract that spells out the details of the building plan,Holding a discussion between the developer and the designer/contractor about the scope of the construction,D,True,0.12927473,0.107172504,0.1419805,0.6215723
How many eyes does a Giraffe have?,one,two,three,four,B,True,0.03460194,0.3619717,0.26071846,0.34270793
What pro wrestler grapples with Sylvester Stallone in the movie-'Rocky III'?,Dolph Lundgren,Hulk Hogan,Andre the Giant,The Iron Sheik,B,False,0.5897471,0.12955023,0.1400772,0.14062546
Which of the following activities will be most effective in introducing kindergartners to the concept of how plants transport water?,Demonstrating that a celery stalk can be peeled lengthwise but not crosswise,Placing celery stalks in water colored with a dye and observing the results,Collecting rainwater in a rain gauge and comparing the amount of rainfall to a plant's growth rate,"Planting bean seeds in paper cups, placing them on the windowsill, and watering them daily",B,False,0.03354497,0.18930428,0.36205393,0.41509688
What is the function of mitochondria in the cell?,To generate energy,To process waste,To kill viruses or other antigens,To repair damage,A,True,0.99497116,0.0022543687,0.0019433873,0.0008309573
Which of these is not one of the four basic forces in nature?,electromagnetic,gravitational,nuclear,centrifugal,D,True,0.0006564675,0.0006083202,0.003144089,0.99559116
Which of these is a slang term for 'police'?,fuzz,shrinks,bean counters,aardvarks,A,True,0.98900336,0.0041864533,0.0021215915,0.0046886057
What is the name of the fruit that is half tangerine and half grapefruit?,graperine,tangefruit,tangelo,kumquat,C,True,0.009079301,0.026581513,0.9261139,0.038225286
What are the Smothers Brothers'(first names?,Frank and Bill,Tom and Dick,Dave and George,Ed and Pete,B,False,0.29436484,0.1984007,0.10172978,0.40550473
Which of the following great apes (the Hominidae) is NOT native to Africa?,Gorilla,Human,Chimpanzee,Orangutan,D,False,0.07415385,0.78794104,0.06518542,0.07271958
In the movie 'Star Wars' what kind of creature is Chewbacca?,Woolie,Woobie,Wookiee,Klingon,C,True,0.0017601822,0.0014909324,0.99556255,0.0011863556
In the film 'Easy Rider' what emblem is on the back of Peter Fonda's leather jacket?,peace symbol,American flag,two white doves,Harley-Davidson logo,B,False,0.09820416,0.07738301,0.2830553,0.54135746
What are the tallest trees on Earth?,Coast Redwood,Coast Douglas Fir,Giant Sequoia,Sitka Spruce,A,True,0.53434974,0.017379118,0.44299147,0.005279667
Which of these painting tools has bristles on it?,Easel,Knife,Brush,Palette,C,True,0.002194744,0.004013168,0.9896918,0.004100322
Astronaut John Glenn served as a pilot in what branch of the military?,Army,Air Force,Marines,Navy,C,False,0.08533312,0.77860206,0.02903313,0.1070317
On the TV show 'CHiPs' what was Officer Frank Poncherello's-nickname?,Franky,Ponch,Chipper,Hot Dog,B,True,0.078894295,0.74270314,0.12805808,0.050344538
Which of the following criteria is the most important when assessing reading comprehension?,Ability to spell inventively,Ability to decode new words,Ability to identify the main idea,Ability to recognize rhyming patterns,C,True,0.0025851221,0.009813482,0.9854833,0.0021181733
Which of these games is not played with cards?,baccarat,rummy,craps,solitaire,C,False,0.07049641,0.04343158,0.11622893,0.76984316
In American football how many points is a touchdown worth?,two,three,six,seven,C,True,0.04605028,0.2639679,0.5208776,0.16910419
What is the most likely impact of an increase in interest rates?,Investment levels diminish,Employment increases,The value of the U.S. dollar increases,Mortgage rates decline,A,True,0.9784564,0.0028801754,0.008531701,0.010131646
Whose profile can you see on the front of dimes that are currently in circulation?,George Washington,Thomas Jefferson,Benjamin Franklin,Franklin Roosevelt,D,False,0.164783,0.10722634,0.656841,0.07114967
Who is considered the owner of a 'publicly held' company?,the CEO,the stockholders,the president,the government,B,True,0.012434443,0.9801032,0.0029766033,0.0044859
Which of the following candies is traditionally fruit flavored?,M&M's,Skittles,Reese's Pieces,Junior Mints,B,False,0.1773211,0.27038237,0.25301048,0.299286
In 1926 the Harlem Globetrotters basketball team was formed in what city?,Boston,Philadelphia,Chicago,New York City,C,False,0.0053938227,0.029158732,0.24224313,0.7232044
Which of the following steps in the design of a dog house would be earliest?,Acquiring all the tools necessary for the building,Purchasing all the materials for building the structure,"Identifying the color, shape, and style of the exterior surface",Accessing the measurements of the dog and all the interior materials,D,False,0.039473284,0.047059156,0.52403665,0.38943097
What was the name of the 1999 art exhibit that sparked a national debate about censorship?,Sticks & Stones',Pulsation',Black & White',Sensation',D,False,0.38467526,0.2602843,0.18894614,0.1660943
What was the title of Beethoven's only completed opera?,Faust',The Silence',Immortal Beloved',Fidelio',D,True,0.2454038,0.13982686,0.18742405,0.42734534
What is the name of the StarKist tuna mascot?,Charlie,Sam,Al,Morris,A,False,0.25273302,0.4150618,0.21282253,0.11938263
Which of the following groups was converted to Christianity in the tenth century C.E. by missionaries from the Byzantine Empire?,Franks,Visigoths,Russians,Anglo-Saxons,C,False,0.081116766,0.76362526,0.041755334,0.11350276
Which of these words is an adverb?,hurried,fast,speedy,quickly,D,False,0.51316035,0.109258145,0.039725553,0.33785594
On which part of a car would you find the 'caliper'?,battery,engine,radiator,brakes,D,True,0.001123434,0.0056388,0.0033019565,0.9899358
Which of these plants is the national emblem of Scotland?,ivy,thistle,rose,linden,B,True,0.0040971325,0.9793115,0.015045344,0.0015460107
How much does it cost to air condition all American automobiles for a year (as of 2018)?,$10m,$100m,$1 billion,$10 billion,C,True,0.04028821,0.09664638,0.43996,0.4231054
What fictional character claims to be 'smarter than the average bear'?,Paddington Bear,Fozzie Bear,Smokey Bear,Yogi Bear,D,False,0.83885425,0.020755645,0.038625475,0.10176457
If you are truly afraid of the dark what do you suffer from?,hypnophobia,cryptophobia,hadephobia,nyctophobia,D,True,0.010269829,0.087342344,0.033937577,0.8684503
Which of the following is a way in which Congress can influence the federal bureaucracy?,Increasing or decreasing departmental salaries,Appropriating funds,Appointing agency heads,Dismissing cabinet secretaries,B,True,0.05495689,0.7353151,0.20181073,0.007917291
What country was once ruled by shoguns?,China,Japan,North Korea,Taiwan,B,True,0.004571101,0.9909463,0.0024659242,0.0020165634
On what continent can you find tigers in the wild?,Africa,Asia,Europe,South America,B,True,0.17177197,0.8259055,0.0016578854,0.0006646334
"The construction of a transportation network that included roads, canals, and steamboats that took shape in the United States in the early decades of the nineteenth century had which of the following effects in the years before the Civil War?",It decreased the need for immigrant labor.,It stimulated the development of a market revolution.,It weakened the plantation system in the southern states.,It transformed the United States into an international military power.,B,False,0.038675975,0.3420326,0.60973907,0.009552292
What is the more common name for the disease 'pertussis'?,whooping cough,tennis elbow,black lung,German measles,A,True,0.99747425,0.0008042698,0.00067462266,0.0010469188
The primary purpose of a Supervised Agricultural Experience ( SAE ) program is to,provide a basis for students to apply for and win proficiency awards,provide students with an income to be used to learn money management skills,"give students a chance to earn enough money to qualify for local, state, and national FFA degrees",allow students to apply skills learned in the classroom and learn new skills in a specialized area,D,True,0.0061105606,0.0071439687,0.015695559,0.9710499
An early-nineteenth-century railroad steam engine is an excellent example of which of the following power systems?,Internal combustion engine,External combustion engine,Rotary engine,Reaction engine,B,True,0.18653588,0.68231994,0.027726084,0.10341809
With which of the following statements would both Thomas Hobbes and John Locke most probably have agreed?,Government authority is created as the result of a social contract.,Government must enforce religious law to prevent moral decay.,Government must enforce the majority's will regardless of the wishes of the minority.,Government must bend to the will of the educated minority.,A,True,0.91054934,0.0045593185,0.081449695,0.003441554
In the classic song 'Take Me Out to the Ballgame' for whom do we 'root root root'?,the umpire,the home team,the bat boy,Mighty Casey,B,True,0.018418288,0.87710375,0.024784515,0.07969348
Who was Charlie McCarthy?,a US senator,a Chicago gangster,a famous baseball pitcher,a wooden dummy,D,True,0.047186486,0.26524928,0.046273813,0.6412905
How many states were in the Confederate States of America?,11,13,16,22,A,False,0.05389584,0.53798705,0.3966868,0.011430349
Who were the Chicago Seven?,war protesters,bluegrass musicians,bank robbers,mobsters,A,True,0.965142,0.006302997,0.023510132,0.005044855
Which dwarf planet is closest to the Sun?,Pluto,Eris,Ceres,Makemake,C,True,0.08416018,0.40942475,0.4567463,0.049668856
What company makes perfumes called 'Beautiful' and 'Pleasures'?,Estee Lauder,Ralph Lauren,Elizabeth Arden,Calvin Klein,A,True,0.7127274,0.041485712,0.12385346,0.12193329
What nationality was Karl Marx?,Russian,German,Danish,English,B,True,0.2650365,0.72609437,0.0074891946,0.0013799607
In America what is the main ingredient in pepperoni?,Fish,pepper,wheat,meat,D,True,0.009042738,0.06326135,0.016057577,0.9116383
A student in the process of solving a fabrication problem in the manufacturing laboratory asks the teacher what assembly procedures should be used. The teacher's best response would be to,give an opinion as to the best assembly procedure for the particular problem,suggest two or three possible assembly procedures and have the student select one,place the responsibility completely on the student for making the judgment,use leading questions to help the student review and analyze the relative merits of several assembly procedures,D,True,0.0036839072,0.17994402,0.006762522,0.80960953
"If the government places a price ceiling on leather garments that is below the equilibrium price, which of the following will occur in the market for leather garments?",There will be a shortage.,There will be a surplus.,The demand curve for leather garments will shift leftward.,The supply curve for leather garments will shift rightward.,A,True,0.57275206,0.3263443,0.08414018,0.016763484
"During President Dwight Eisenhower's administration in the 1950s, the federal government promoted significant changes in transportation in the United States by",establishing generous subsidies for urban mass transit,sponsoring research to develop less polluting automobiles,funding the construction of the interstate highway system,funding the establishment of a national railroad passenger system,C,True,0.013844417,0.030595437,0.9407073,0.014852892
Animals in which of the following groups may have a backbone and a spinal cord?,Mollusks,Chordates,Invertebrates,Echinoderms,B,True,0.0020104889,0.9918281,0.0041820426,0.0019793191
Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,D,True,0.09027184,0.25615796,0.0095892055,0.64398104
Which of the following stages is the first step in the writing cycle?,Outlining,Brainstorming,Publishing,Editing,B,True,0.2829792,0.7114096,0.0038818463,0.0017293007
Which of these is a government agency established to protect investors?,AAA,NBA,SEC,MADD,C,True,0.0030870233,0.00058116845,0.9929147,0.0034170232
What character did Woody replace on the TV show 'Cheers'?,Coach,Diane,Norm,Frasier,A,False,0.07337784,0.16994345,0.5113367,0.24534202
Which of the following rocks would most likely form from the metamorphism of a shale?,Granite,Quartzite,Schist,Marble,C,True,0.12597626,0.1531482,0.5493577,0.17151785
"Which of the following states of matter is characterized by a closely packed arrangement of particles, resulting in a stable, definite shape and definite volume?",Solid,Liquid,Gas,Plasma,A,True,0.99625754,0.0024502578,0.00079548225,0.00049682875
How old is the Earth approximately?,"50,000 years",300 million years,4.5 billion years,no one knows,C,True,0.0005680956,0.003426055,0.9916579,0.00434789
"As part of a staffing strategy, a human resources manager hires new personnel through a hidden market. Which of the following best represents the use of a hidden market?",Posting the job opening to a social media Web site,Advertising the job opening on job posting Web sites,Receiving a recommendation from a current employee,Participating in a career fair at a local community college,C,True,0.24214846,0.17578094,0.3537029,0.22836776
What liqueur is used to make a Pink Lady cocktail pink?,grenadine,schnapps,triple sec,pernod,A,False,0.4252519,0.05406471,0.45622867,0.06445472
What is the proper nautical use of an anchor?,to catch large fish,to calculate water depth,to hold a ship in place,to damage other boats,C,True,0.0029151142,0.0020671254,0.99420184,0.00081584696
In ice hockey which of the following is not a penalty?,hooking,charging,carving,butt-ending,C,True,0.0062851524,0.016081076,0.77786225,0.19977155
"Ethan, a new preschool student, does not talk or play with other students during center time. Which of the following strategies will best help him develop interpersonal relationships?",Demonstrating empathy for Ethan when there is a conflict during center time,Modeling how to show appropriate affection in the classroom,Encouraging students to name and discuss their feelings throughout the day,Identifying a student to be Ethan's partner and participate in center time with him,D,True,0.17538436,0.083822265,0.09170184,0.6490915
If a business files under Chapter 11 what is it doing?,declaring bankruptcy,selling stock,buying a smaller,company suing the government,A,True,0.9921321,0.0035227125,0.0029548563,0.0013903338
How many $100 bills does it take to equal one million dollars?,one thousand,five thousand,ten thousand,one hundred thousand,C,True,0.14810933,0.14077592,0.449136,0.26197872
A prekindergarten teacher is planning a lesson with a teaching objective of categorizing geometric objects by type of shape. Which of the following actions must children be able to perform successfully before the teacher teaches the lesson?,Identifying attributes of objects,Recognizing the position of whole numbers,Creating sets of objects using counters,Matching values with their numerical representatives,A,True,0.7652291,0.007831422,0.20355913,0.023380306
What former 'Today' show personality played a neighbor on the TV sitcom 'The Hogan Family'?,Jane Pauley,Willard Scott,Deborah Norville,Joe Garagiola,B,True,0.21551603,0.5169961,0.12279733,0.14469062
"If one party to a contract is forced to sign, the contract is defined as",enforceable,executory,unilateral,voidable,D,True,0.028203798,0.07344141,0.051270366,0.84708446
What was the name of the first ship to sail around the world?,Triton,Victoria,Magellan,Elizabeth II,B,False,0.027576469,0.057474297,0.90256804,0.01238123
Which of the following was a direct result of the First Opium War of 1839-1842?,The Chinese commissioner of trade in Canton (Guangzhou) banned the opium trade in that city.,China was forced to open some of its ports to international trade.,Chinese revolutionaries toppled the Qing dynasty.,Chinese leaders set out to remake their economy along Western lines.,B,False,0.5112616,0.45472547,0.01624301,0.017769905
What animal is considered sacred in India?,Sheep,Cow,Chicken,Dog,B,True,0.00090102665,0.99779236,0.00072258257,0.0005840234
In computer terminology what does the acronym 'FTP' stand for?,file transfer protocol,full time portal,full text processor,free to print,A,True,0.9960829,0.002328529,0.00083841034,0.00075007975
What is the art of elegant handwriting called?,calligraphy,engraving,decoupage,lithography,A,True,0.9978223,0.0009063488,0.0008415164,0.0004298045
By what collective name do Christians refer to God the Father God the Son and the Holy Ghost?,the Trio,the Troika,the Triumvirate,the Trinity,D,True,0.00062395504,0.0008412648,0.0010108029,0.99752396
In what year did the United States last win an Olympic gold medal in men's ice hockey?,1976,1980,1984,1988,B,True,0.08250787,0.5359214,0.25915465,0.12241599
What term describes the passing of genetic traits from one generation to the next?,heredity,heresy,homogeneity,hemoglobin,A,True,0.99744344,0.0007810248,0.00081850705,0.0009569316
Modern computer microchips are primarily composed of what element?,Sodium,Silicon,Aluminum,Silver,B,True,0.0004887736,0.99748576,0.0013842518,0.0006412272
The film 'Stand By Me' is based on a novel by what author?,Anne Proulx,Stephen King,Dean Koontz,Frank McCourt,B,True,0.057098497,0.9215231,0.004234289,0.017144078
What kind of car did Burt Reynolds drive in the movie 'Smokey and the Bandit'?,Lamborghini,Camaro,Corvette,Transam,D,True,0.033757284,0.27288216,0.14212349,0.5512371
Which of the following is the best description of traditional phonics instruction?,Students study lists of high-frequency words in order to increase reading speed and comprehension.,"Students are taught individual letter sounds first, followed by letter combination sounds and the rules of putting these combinations together to make words.","Students are immersed in written language, and encouraged to decode entire words using context clues.",Students analyze patterns of organization and syntax as a way of learning to recognize common structures.,B,True,0.004729877,0.9899448,0.0028133276,0.0025120187
Who composed the 'Moonlight Sonata'?,Mozart,Handel,Bach,Beethoven,D,True,0.19802488,0.0027058714,0.1448781,0.6543911
The first commercial radio station was located in what city?,Chicago,Austin,Pittsburgh,Cleveland,C,False,0.38541237,0.06883123,0.1893082,0.35644817
Which of these is not a position on an American football team?,quarterback,tight end,striker,free safety,C,True,0.00062323577,0.00064600905,0.9929743,0.005756411
Which of these is not a type of primate?,baboon,marmot,orangutan,chimpanzee,B,True,0.0012205271,0.9946668,0.0030208335,0.0010919386
In 1986 Libyan leader Muammar Qaddafi drew a so-called 'Line of Death' overwhat body of water?,Gulf of Sidra,Gulf of Oman,Red Sea,Persian Gulf,A,True,0.75070584,0.11924379,0.053957753,0.07609263
What is the nickname of Florida's controversial death row electric chair?,Old Yeller,Old Geezer,Old Smoky,Old Sparky,D,True,0.040688094,0.047015,0.33278546,0.57951146
The dance known as the 'fandango' is of what origin?,Australian,African,Native American,Spanish,D,True,0.00907564,0.066020735,0.07870842,0.8461952
In what restaurant can you order a Grand Slam breakfast?,Denny's,McDonald's,Burger King,Hardee's,A,True,0.72856927,0.17036746,0.020587344,0.0804759
Which of these minerals is hardest on the Mohs scale?,Corundum,Quartz,Apatite,Calcite,A,True,0.8771053,0.06816556,0.03550224,0.019226981
Which of the following beverages is brewed from the leaves of a plant?,tea,coffee,ginger ale,wine,A,True,0.9565053,0.036370393,0.0031226343,0.004001718
"According to Erik Erikson, the primary dilemma faced in adolescence is",industry vs. inferiority,identity vs. identity confusion,generativity vs. stagnation,integrity vs. despair,B,True,0.008881461,0.89712965,0.07054365,0.023445278
What literary work is the source of the quote 'Abandon every hope all you who enter here'?,Paradise Lost',The Wizard of Oz',The Divine Comedy',Beowulf',C,True,0.14580372,0.026656756,0.6235234,0.20401607
What's the popular name of the breakfast meal consisting of sausages wrapped in pancakes?,ducks in a pond,pigs in a blanket,cows in a pasture,dogs in the oven,B,True,0.0025781665,0.9944171,0.0015126688,0.0014921284
Which of the following is not a TV cartoon duo?,Chip and Dale,Beavis and Butt-head,Simon and Garfunkel,Tom and Jerry,C,True,0.004771501,0.031053381,0.9473575,0.016817609
Which of these is not a 'lock' function on a standard desktop computer keyboard?,print lock,number lock,scroll lock,caps lock,A,True,0.94393206,0.010283317,0.012847885,0.03293663
The American patriot Paul Revere was named for his father whose original name was what?,John Paul Revere,Paul Silver,Apollos Rivoire,Paolo Reverini,C,False,0.2543816,0.13510105,0.23161708,0.37890026
Which of these movies does not star Jim Carrey?,Patch Adams',The Truman Show',Dumb and Dumber',The Mask',A,False,0.16031769,0.4638946,0.20108344,0.17470431
What is the name of Mario's brother in the 'Super Mario' video games?,Louis,Luigi,Luciano,Zelda,B,True,0.0010739386,0.99561846,0.0029306936,0.0003769879
Who wrote the lyrics of the Frank Sinatra anthem 'My Way'?,Frank Sinatra,Kris Krist offerson,Carole King,Paul Anka,D,False,0.17542207,0.38919085,0.11020597,0.32518113
In the movie Austin Powers: The Spy Who Shagged Me what is the name of Dr Evil's diminutive clone?,Little Buddy,Mini-Me,Small Fry,Dr Evil Jr,B,True,0.026755754,0.86212975,0.04411278,0.067001715
What is the chemical process wherein a solid is turned to a liquid via the application of heat?,distillation,photosynthesis,freezing,melting,D,True,0.0022501438,0.0036953967,0.0048197056,0.98923475
In what state is the 1999 movie Magnolia' set?,California,South Carolina,Georgia,Texas,A,False,0.28908497,0.26840633,0.3288583,0.11365039
How long is the time on an NBA shot clock?,18 seconds,24 seconds,30 seconds,35 seconds,B,False,0.17325595,0.24054207,0.5295129,0.05668913
The Pointillist paintings of Georges Seurat are most notable for containing which of the following characteristics?,An expressionistic use of broad brushstrokes and tactile surface texture,Lively figures created through the use of forceful lines,Static figures and a sense of optical surface movement,An emotional use of strident colors with a high degree of simplification,C,True,0.095103785,0.006756044,0.828015,0.07012514
Backgammon is a how many player game?,Two,Three,Four,Six,A,True,0.3861477,0.23976456,0.32263848,0.051449206
According to the children's nursery rhyme what type of ocean did Columbus sail in 1492?,calm,blue,windy,really big,B,False,0.13960242,0.25180182,0.44020304,0.16839267
Which of these refers to an alcoholic drink laced with a knockout drug?,Zombie,Kamikaze,Mickey Finn,Molotov cocktail,C,False,0.48253304,0.1437552,0.3189349,0.054776877
"Students are reading the following passage from the National Park Service's Web site. Ten miles long and nearly 500 feet deep (152.4 m meters), Lake McDonald, the largest lake in the park, is a direct result of glacial carving. High peaks surrounding the lake all show evidence of the power of glaciers to carve even the hardest of rock. The powerful glaciers that carved the broad U-shaped valley that Lake McDonald sits in also carved smaller hanging valleys with wonderful waterfalls that are accessible by numerous hiking trails. Which of the following best identifies the intended audience of the passage?",Scientists researching glacier development,Teachers interested in creating virtual park field trips,Academics studying the historical context of national parks,Families interested in visiting Lake McDonald,D,True,0.0053536566,0.21637186,0.014160212,0.7641142
How do you express 3/4 as a decimal?,0.25,0.5,0.75,0.9,C,True,0.22193699,0.17625377,0.57118094,0.03062831
What tea is known for its distinctive bergamot flavor?,Earl,Grey Darjeeling,English Breakfast,Prince of Wales,A,True,0.58601147,0.2172724,0.037756283,0.15895988
"Science fiction: readers claim to either love it or loathe it; either they avoid it like poison or they devour favorite works and authors like chocolate addicts gulping down fudge truffles. The author of the passage compares certain readers with ""chocolate addicts"" primarily in order to",suggest that science fiction is not a serious literary genre,indicate the depth of certain readers' feelings about science fiction,explain why some readers consider science fiction to be dangerous,contrast the characteristics of science fiction with those of other literary genres,B,True,0.01797604,0.557038,0.029986836,0.39499912
Which of these foods could contain small amounts of naturally occurring opium?,chocolate truffles,poppy seed bagels,carbonated soda,sesame chicken,B,True,0.12814243,0.8454433,0.011109825,0.01530443
What is the slowest wind speed a hurricane can have according to the Saffir-Simpson scale?,50 m.p.h.,74 m.p.h.,96 m.p.h.,110 m.p.h.,B,True,0.14510396,0.5025213,0.2840998,0.06827504
In which of the following bands did Jimmy Page not play guitar?,Bad Company,The Firm,Led Zeppelin,The Yardbirds,A,False,0.15255183,0.3533108,0.13944365,0.35469362
Which of these magazines does not focus on natural science?,Tiger Beat,Outside,National Geographic,Smithsonian,A,True,0.95004785,0.022518223,0.01995004,0.007483962
